item_id,order_id,order_number,created_at_x,order_total,total_qty_ordered,customer_id,customer_name,customer_gender,customer_email,product_id,product_sku,product_name,price,line_total,qty_ordered,load_date
2183,1093.0,BOU033721,2017-03-21 14:24:240,2375.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,85789,211226983,Blue Fringed Mules,2350.0,2350.0,1,2023-02-23 23:09:34.759965
2184,1093.0,BOU033721,2017-03-21 14:24:240,2375.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,83887,211226983,Blue Fringed Mules,0.0,0.0,1,2023-02-23 23:09:34.759965
2187,1095.0,BOU034121,2017-03-21 15:16:160,2350.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,85789,211226992,Blue Fringed Mules,2350.0,2350.0,1,2023-02-23 23:09:34.759965
2188,1095.0,BOU034121,2017-03-21 15:16:160,2350.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,83896,211226992,Blue Fringed Mules,0.0,0.0,1,2023-02-23 23:09:34.759965
2189,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,62854,210902146,Black Wool Trouser,2450.0,2450.0,1,2023-02-23 23:09:34.759965
2190,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,59701,210902146,TROUSERS:blk:42 | 210902146,0.0,0.0,1,2023-02-23 23:09:34.759965
2191,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,62854,210902132,Black Wool Trouser,2450.0,2450.0,1,2023-02-23 23:09:34.759965
2192,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,59687,210902132,TROUSERS:blk:44 | 210902132,0.0,0.0,1,2023-02-23 23:09:34.759965
2193,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,62365,210790454,Black Stretch Cady Sleeveless Choker Top,2850.0,2850.0,1,2023-02-23 23:09:34.759965
2194,1096.0,BOU034321,2017-03-21 15:41:410,7750.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,55254,210790454,STRETCH CADY SLEEVEL | 210790454,0.0,0.0,1,2023-02-23 23:09:34.759965
2196,1097.0,BOU034921,2017-03-21 16:31:310,2850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,62365,210790473,Black Stretch Cady Sleeveless Choker Top,2850.0,2850.0,1,2023-02-23 23:09:34.759965
2197,1097.0,BOU034921,2017-03-21 16:31:310,2850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,55273,210790473,STRETCH CADY SLEEVEL | 210790473,0.0,0.0,1,2023-02-23 23:09:34.759965
2195,1098.0,BOU034721,2017-03-21 16:31:310,2850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,62365,210790473,Black Stretch Cady Sleeveless Choker Top,2850.0,2850.0,1,2023-02-23 23:09:34.759965
2198,1098.0,BOU034721,2017-03-21 16:31:310,2850.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,55273,210790473,STRETCH CADY SLEEVEL | 210790473,0.0,0.0,1,2023-02-23 23:09:34.759965
2199,1099.0,BOU035121,2017-03-21 16:39:390,1175.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86719,211206568,Black Waist Belt,1000.0,1000.0,1,2023-02-23 23:09:34.759965
2200,1099.0,BOU035121,2017-03-21 16:39:390,1175.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,83350,211206568,WAIST BELT:blk:M | 211206568,0.0,0.0,1,2023-02-23 23:09:34.759965
2201,1099.0,BOU035121,2017-03-21 16:39:390,1175.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,75334,211000901,MONKEY INFLAT FLOWER | 211000901,175.0,175.0,1,2023-02-23 23:09:34.759965
2202,1100.0,BOB 35321.00,2017-03-21 18:45:450,400.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,77633,209949579,Slub Jersey V Neck:W | 209949579,375.0,375.0,1,2023-02-23 23:09:34.759965
2227,1120.0,BOB 34122.00,2017-03-22 16:04:40,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2228,1121.0,BOB 34322.00,2017-03-22 16:07:70,63.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2229,1122.0,BOB 34522.00,2017-03-22 16:24:240,38.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2230,1123.0,BOB 34722.00,2017-03-22 16:26:260,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2231,1124.0,BOB 34922.00,2017-03-22 16:27:270,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2232,1125.0,BOB 35122.00,2017-03-22 16:31:310,0.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2233,1126.0,BOB 35322.00,2017-03-22 16:32:320,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2234,1127.0,BOB 35522.00,2017-03-22 16:36:360,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2235,1128.0,BOB 35722.00,2017-03-22 16:38:380,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2236,1129.0,BOB 35922.00,2017-03-22 16:39:390,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2237,1130.0,BOB 36122.00,2017-03-22 16:39:390,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2238,1131.0,BOB 36322.00,2017-03-22 16:40:400,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2241,1133.0,BOB 36722.00,2017-03-22 16:43:430,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2242,1134.0,BOB 36922.00,2017-03-22 16:44:440,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,BROW GAL Tweezer Sha | 210173084,16.0,16.0,1,2023-02-23 23:09:34.759965
2243,1135.0,BOB 37122.00,2017-03-22 16:45:450,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2244,1136.0,BOB 37322.00,2017-03-22 16:56:560,3116.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2245,1136.0,BOB 37322.00,2017-03-22 16:56:560,3116.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,85830,211028781,"Night Call Eau de Parfum, 100ml",3100.0,3100.0,1,2023-02-23 23:09:34.759965
2246,1137.0,BOB 37522.00,2017-03-22 16:58:580,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2251,1141.0,BOB 38322.00,2017-03-22 18:11:110,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2252,1142.0,BOB 38522.00,2017-03-22 18:12:120,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2253,1143.0,BOB 38722.00,2017-03-22 18:13:130,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2254,1144.0,BOB 38922.00,2017-03-22 18:14:140,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2256,1146.0,BOB 39322.00,2017-03-22 18:15:150,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2257,1147.0,BOB 39522.00,2017-03-22 18:31:310,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2258,1148.0,BOB 39722.00,2017-03-22 18:32:320,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2259,1149.0,BOB 39922.00,2017-03-22 18:33:330,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2260,1150.0,BOB 310122.00,2017-03-22 18:33:330,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2261,1151.0,BOB 310322.00,2017-03-22 18:34:340,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2262,1152.0,BOB 310522.00,2017-03-22 18:35:350,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2263,1153.0,BOB 310722.00,2017-03-22 18:37:370,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2264,1154.0,BOB 310922.00,2017-03-22 18:37:370,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2265,1155.0,BOB 311122.00,2017-03-22 18:38:380,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2266,1156.0,BOB 311322.00,2017-03-22 18:39:390,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2267,1157.0,BOB 311522.00,2017-03-22 19:54:540,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2268,1158.0,BOB 3323.00,2017-03-23 09:07:70,36.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2269,1159.0,BOB 3523.00,2017-03-23 09:11:110,20.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2270,1160.0,BOB 3723.00,2017-03-23 09:15:150,45.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2272,1162.0,BOB 31123.00,2017-03-23 11:06:60,0.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,48.0,3,2023-02-23 23:09:34.759965
2273,1163.0,BOB 31323.00,2017-03-23 11:07:70,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2274,1164.0,BOB 31523.00,2017-03-23 11:08:80,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2275,1165.0,BOB 31723.00,2017-03-23 11:08:80,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2276,1166.0,BOB 31923.00,2017-03-23 11:09:90,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2277,1167.0,BOB 32123.00,2017-03-23 11:10:100,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2278,1168.0,BOB 32323.00,2017-03-23 11:12:120,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2279,1169.0,BOB 32523.00,2017-03-23 11:12:120,42.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2284,1173.0,BOB 33323.00,2017-03-23 11:22:220,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2289,1178.0,BOB 34323.00,2017-03-23 11:48:480,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2290,1179.0,BOB 34523.00,2017-03-23 11:50:500,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2291,1180.0,BOB 34723.00,2017-03-23 11:51:510,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2292,1181.0,BOB 34923.00,2017-03-23 11:53:530,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2293,1182.0,BOB 35123.00,2017-03-23 11:53:530,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2294,1183.0,BOB 35323.00,2017-03-23 11:54:540,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2295,1184.0,BOB 35523.00,2017-03-23 11:55:550,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2296,1185.0,BOB 35723.00,2017-03-23 11:56:560,42.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2304,1193.0,BOB 37323.00,2017-03-23 12:10:100,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2305,1194.0,BOB 37523.00,2017-03-23 12:11:110,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2307,1196.0,BOB 37923.00,2017-03-23 14:01:10,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2308,1197.0,BOB 38123.00,2017-03-23 14:03:30,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2309,1198.0,BOB 38323.00,2017-03-23 14:03:30,47.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2310,1199.0,BOB 38523.00,2017-03-23 14:04:40,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2311,1200.0,BOB 38723.00,2017-03-23 14:05:50,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2312,1201.0,BOB 38923.00,2017-03-23 14:06:60,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2313,1202.0,BOB 39123.00,2017-03-23 14:07:70,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2314,1203.0,BOB 39323.00,2017-03-23 14:08:80,42.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2325,1214.0,BOB 311523.00,2017-03-23 18:05:50,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2326,1215.0,BOB 311723.00,2017-03-23 18:10:100,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2328,1217.0,BOB 312123.00,2017-03-23 19:26:260,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2333,1222.0,BOO03326,2017-03-26 09:23:230,2235.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,64317,210785210,103 MINI FRENCH COIN | 210785210,1850.0,1850.0,1,2023-02-23 23:09:34.759965
2334,1222.0,BOO03326,2017-03-26 09:23:230,2235.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,77633,209949579,Slub Jersey V Neck:W | 209949579,375.0,375.0,1,2023-02-23 23:09:34.759965
2337,1225.0,BOO03926,2017-03-26 14:17:170,3282.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2338,1225.0,BOO03926,2017-03-26 14:17:170,3282.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,53067,207365119,FALABELLA SHAGGY DEE | 207365119,3250.0,3250.0,1,2023-02-23 23:09:34.759965
2340,1227.0,BOO031326,2017-03-26 14:23:230,38.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2341,1228.0,BOO031526,2017-03-26 14:24:240,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2342,1229.0,BOO031726,2017-03-26 14:25:250,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2343,1230.0,BOO031926,2017-03-26 14:26:260,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2344,1231.0,BOO032126,2017-03-26 14:27:270,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2345,1232.0,BOO032326,2017-03-26 14:28:280,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2351,1238.0,BOK033526,2017-03-26 14:47:470,21.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2353,1240.0,BOK033926,2017-03-26 14:50:500,21.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2354,1241.0,BOK034126,2017-03-26 14:51:510,21.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2355,1242.0,BOK034326,2017-03-26 14:52:520,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2356,1243.0,BOK034526,2017-03-26 14:54:540,16.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2362,1249.0,BOK035726,2017-03-26 15:03:30,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2364,1251.0,BOB 36126.00,2017-03-26 15:06:60,54.0,3.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,48.0,3,2023-02-23 23:09:34.759965
2365,1252.0,BOB 36326.00,2017-03-26 15:07:70,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2366,1253.0,BOB 36526.00,2017-03-26 15:08:80,27.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2367,1254.0,BOB 36726.00,2017-03-26 15:08:80,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2368,1255.0,BOB 36926.00,2017-03-26 15:09:90,0.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2369,1256.0,BOB 37126.00,2017-03-26 15:09:90,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2370,1257.0,BOB 37326.00,2017-03-26 15:11:110,17.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2371,1258.0,BOB 37526.00,2017-03-26 15:11:110,22.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2380,1266.0,BOU039126,2017-03-26 15:22:220,9282.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,86719,211206568,Black Waist Belt,1000.0,1000.0,1,2023-02-23 23:09:34.759965
2381,1266.0,BOU039126,2017-03-26 15:22:220,9282.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,83350,211206568,WAIST BELT:blk:M | 211206568,0.0,0.0,1,2023-02-23 23:09:34.759965
2382,1266.0,BOU039126,2017-03-26 15:22:220,9282.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2383,1266.0,BOU039126,2017-03-26 15:22:220,9282.0,4.0,24.0,ChungBolger,Female,hyper@outlook.com,79353,211137753,Parrot Embellished Top-Handle Bag,8250.0,8250.0,1,2023-02-23 23:09:34.759965
2384,1267.0,BOU039326,2017-03-26 15:25:250,16.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2385,1268.0,BOU039526,2017-03-26 15:27:270,41.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
2386,1269.0,BOS039726,2017-03-26 15:29:290,3316.34,3.0,24.0,ChungBolger,Female,hyper@outlook.com,75322,211000770,Elephant Flower iPhone 6 Case,200.0,200.0,1,2023-02-23 23:09:34.759965
2387,1269.0,BOS039726,2017-03-26 15:29:290,3316.34,3.0,24.0,ChungBolger,Female,hyper@outlook.com,63769,210969405,Black Web-Stripe Bow Sandals,3100.0,3100.0,1,2023-02-23 23:09:34.759965
2388,1269.0,BOS039726,2017-03-26 15:29:290,3316.34,3.0,24.0,ChungBolger,Female,hyper@outlook.com,67484,210969405,Black Web-Stripe Bow Sandals,0.0,0.0,1,2023-02-23 23:09:34.759965
2389,1269.0,BOS039726,2017-03-26 15:29:290,3316.34,3.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.34,16.34,1,2023-02-23 23:09:34.759965
2390,1270.0,BOS039926,2017-03-26 15:30:300,66.34,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.34,16.34,1,2023-02-23 23:09:34.759965
2391,1271.0,BOQ0310126,2017-03-26 15:34:340,82.0,2.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,32.0,2,2023-02-23 23:09:34.759965
2392,1272.0,BOQ0310326,2017-03-26 15:35:350,66.0,1.0,24.0,ChungBolger,Female,hyper@outlook.com,86775,210173084,Set Of Twelve Tweezer Sharpeners,16.0,16.0,1,2023-02-23 23:09:34.759965
